wsi_image,patch_image,class,auc,accuracy,precision,f1/dice,jaccard,sensitivity/recall,specificity,pixels,tp,tn,fp,fn
TCGA-CN-4729-01Z-00-DX1.fd5f9170-c35b-4095-aff3-4c95921e0e68_0.png,-,roi,0.8966888763438021,0.9010429382324219,0.8410895640907761,0.8612328085632212,0.7562852311161218,0.8823645471385823,0.911013205549022,262144,80499,155704,15209,10732
TCGA-CN-4729-01Z-00-DX1.fd5f9170-c35b-4095-aff3-4c95921e0e68_1.png,-,roi,0.9157775198457033,0.9119033813476562,0.8507408051394214,0.8895129652664817,0.8010115719000146,0.9319879294615377,0.8995671102298688,262144,92963,146087,16310,6784
TCGA-CN-4730-01Z-00-DX1.a76280e8-6591-4d51-afc9-2f01e87346ab_0.png,-,roi,0.908439639986165,0.9456634521484375,0.9379494840704583,0.8834675044178284,0.7912600017585509,0.834967370797637,0.9819119091746928,262144,53994,193906,3572,10672
TCGA-CN-4730-01Z-00-DX1.a76280e8-6591-4d51-afc9-2f01e87346ab_1.png,-,roi,0.9066145321384267,0.9453125,0.9187134824257743,0.8749629319517853,0.7777192030389952,0.8351899029255541,0.9780391613512992,262144,50159,197649,4438,9898
TCGA-CN-4731-01Z-00-DX1.07b0bf3b-77f3-4471-a63c-1afc54714a60_0.png,-,roi,0.8380422821981998,0.8981170654296875,0.7357293868921776,0.7378381561898779,0.5845828407889007,0.7399590486690818,0.9361255157273175,262144,37584,197852,13500,13208
TCGA-CN-4731-01Z-00-DX1.07b0bf3b-77f3-4471-a63c-1afc54714a60_1.png,-,roi,0.7707581274615386,0.8274955749511719,0.3476988041588304,0.46430136824024165,0.30233885649048103,0.6985705628631519,0.8429456920599254,262144,19597,197326,36765,8456
TCGA-CN-4733-01Z-00-DX1.03cccb3f-c551-450f-b00a-f808a237db0b_0.png,-,roi,0.8571263781869597,0.8583183288574219,0.9696600957248317,0.8373783325816918,0.720250065905924,0.7368558945235142,0.9773968618504053,262144,95624,129379,2992,34149
TCGA-CN-4733-01Z-00-DX1.03cccb3f-c551-450f-b00a-f808a237db0b_1.png,-,roi,0.8634784129445496,0.8657188415527344,0.9090501027910693,0.8519230526541618,0.7420435142641487,0.8015514921238027,0.9254053337652967,262144,101260,125683,10131,25070
TCGA-CN-4734-01Z-00-DX1.9cd35e43-7132-478a-9d08-a88d150b7127_0.png,-,roi,0.889010159078341,0.8991584777832031,0.7802900038496087,0.8214466636496883,0.6969957475098288,0.8671867200981161,0.9108335980585659,262144,60808,174901,17122,9313
TCGA-CN-4734-01Z-00-DX1.9cd35e43-7132-478a-9d08-a88d150b7127_1.png,-,roi,0.8615209485744046,0.8730926513671875,0.5932992811786807,0.6967310251782166,0.5346026327938111,0.8438403956985449,0.8792015014502644,262144,38215,190661,26196,7072
TCGA-CN-4735-01Z-00-DX1.b7d37666-bd65-4d3b-826b-97e560444956_0.png,-,roi,0.8869881492727938,0.8514671325683594,0.5605955720722362,0.7033529640323944,0.5424398039883898,0.9436585166407719,0.8303177819048155,262144,46160,177047,36181,2756
TCGA-CN-4735-01Z-00-DX1.b7d37666-bd65-4d3b-826b-97e560444956_1.png,-,roi,0.8587111920156396,0.8371124267578125,0.6098925238151367,0.7272158125391289,0.5713583022978006,0.9004287228488712,0.8169936611824081,262144,56917,162527,36406,6294
